"","brand","model","prod_class","spec_label","spec_value","url"
"165","Acer","Aspire R7-372T-54TM computer","laptop","Height","0.8","https://www.consumerreports.org/products/laptop/acer-aspire-r7-372t-54tm-387107/specs"
"166","Acer","Aspire R7-372T-54TM computer","laptop","Depth","9.1","https://www.consumerreports.org/products/laptop/acer-aspire-r7-372t-54tm-387107/specs"
"167","Acer","Aspire R7-372T-54TM computer","laptop","Width","13.5","https://www.consumerreports.org/products/laptop/acer-aspire-r7-372t-54tm-387107/specs"
"168","Acer","Aspire R7-372T-54TM computer","laptop","Warranty_length","12","https://www.consumerreports.org/products/laptop/acer-aspire-r7-372t-54tm-387107/specs"
"169","Acer","Aspire R7-372T-54TM computer","laptop","Tech_support_length","12","https://www.consumerreports.org/products/laptop/acer-aspire-r7-372t-54tm-387107/specs"
"170","Acer","Aspire R7-372T-54TM computer","laptop","Battery_capacity","50","https://www.consumerreports.org/products/laptop/acer-aspire-r7-372t-54tm-387107/specs"
"171","Acer","Aspire R7-372T-54TM computer","laptop","Energy_Star","Yes","https://www.consumerreports.org/products/laptop/acer-aspire-r7-372t-54tm-387107/specs"
"172","Acer","Aspire R7-372T-54TM computer","laptop","EPEAT_level","","https://www.consumerreports.org/products/laptop/acer-aspire-r7-372t-54tm-387107/specs"
"173","Acer","Aspire R7-372T-54TM computer","laptop","Blu_ray_or_DVD","None","https://www.consumerreports.org/products/laptop/acer-aspire-r7-372t-54tm-387107/specs"
"174","Acer","Aspire R7-372T-54TM computer","laptop","Memory_card_reader","Yes","https://www.consumerreports.org/products/laptop/acer-aspire-r7-372t-54tm-387107/specs"
"175","Acer","Aspire R7-372T-54TM computer","laptop","Facial_recognition","No","https://www.consumerreports.org/products/laptop/acer-aspire-r7-372t-54tm-387107/specs"
"176","Acer","Aspire R7-372T-54TM computer","laptop","Hand_gesture_control","No","https://www.consumerreports.org/products/laptop/acer-aspire-r7-372t-54tm-387107/specs"
"177","Acer","Aspire R7-372T-54TM computer","laptop","Fingerprint_reader","No","https://www.consumerreports.org/products/laptop/acer-aspire-r7-372t-54tm-387107/specs"
"178","Acer","Aspire R7-372T-54TM computer","laptop","WiFi_type","802.11ac","https://www.consumerreports.org/products/laptop/acer-aspire-r7-372t-54tm-387107/specs"
"179","Acer","Aspire R7-372T-54TM computer","laptop","USB_sleep_and_charge","Yes","https://www.consumerreports.org/products/laptop/acer-aspire-r7-372t-54tm-387107/specs"
"180","Acer","Aspire R7-372T-54TM computer","laptop","Thunderbolt_port","Yes","https://www.consumerreports.org/products/laptop/acer-aspire-r7-372t-54tm-387107/specs"
"181","Acer","Aspire R7-372T-54TM computer","laptop","Digital_video_out","Yes","https://www.consumerreports.org/products/laptop/acer-aspire-r7-372t-54tm-387107/specs"
"182","Acer","Aspire R7-372T-54TM computer","laptop","Number_of_USB_ports","4","https://www.consumerreports.org/products/laptop/acer-aspire-r7-372t-54tm-387107/specs"
"183","Acer","Aspire R7-372T-54TM computer","laptop","Gigabit_Ethernet","No","https://www.consumerreports.org/products/laptop/acer-aspire-r7-372t-54tm-387107/specs"
"184","Acer","Aspire R7-372T-54TM computer","laptop","VGA_video_out","No","https://www.consumerreports.org/products/laptop/acer-aspire-r7-372t-54tm-387107/specs"
"185","Acer","Aspire R7-372T-54TM computer","laptop","DVI_video_out","No","https://www.consumerreports.org/products/laptop/acer-aspire-r7-372t-54tm-387107/specs"
"186","Acer","Aspire R7-372T-54TM computer","laptop","HDMI_output","Yes","https://www.consumerreports.org/products/laptop/acer-aspire-r7-372t-54tm-387107/specs"
"187","Acer","Swift 3 SF314-51-52W2 computer","laptop","Display_size","14","https://www.consumerreports.org/products/laptop/acer-swift-3-sf314-51-52w2-387923/specs"
"188","Acer","Swift 3 SF314-51-52W2 computer","laptop","Operating_system_as_tested_","Windows 10 Home","https://www.consumerreports.org/products/laptop/acer-swift-3-sf314-51-52w2-387923/specs"
"189","Acer","Swift 3 SF314-51-52W2 computer","laptop","Processor","Intel Core i5-6200U 2.3GHz","https://www.consumerreports.org/products/laptop/acer-swift-3-sf314-51-52w2-387923/specs"
"190","Acer","Swift 3 SF314-51-52W2 computer","laptop","Memory","8","https://www.consumerreports.org/products/laptop/acer-swift-3-sf314-51-52w2-387923/specs"
"191","Acer","Swift 3 SF314-51-52W2 computer","laptop","Storage","256","https://www.consumerreports.org/products/laptop/acer-swift-3-sf314-51-52w2-387923/specs"
"192","Acer","Swift 3 SF314-51-52W2 computer","laptop","Video_memory","","https://www.consumerreports.org/products/laptop/acer-swift-3-sf314-51-52w2-387923/specs"
"193","Acer","Swift 3 SF314-51-52W2 computer","laptop","LCD_resolution","1920 x 1080","https://www.consumerreports.org/products/laptop/acer-swift-3-sf314-51-52w2-387923/specs"
"194","Acer","Swift 3 SF314-51-52W2 computer","laptop","Video_adapter","Intel HD Graphics 520","https://www.consumerreports.org/products/laptop/acer-swift-3-sf314-51-52w2-387923/specs"
"195","Acer","Swift 3 SF314-51-52W2 computer","laptop","Optical_drive","None","https://www.consumerreports.org/products/laptop/acer-swift-3-sf314-51-52w2-387923/specs"
"196","Acer","Swift 3 SF314-51-52W2 computer","laptop","Height","0.8","https://www.consumerreports.org/products/laptop/acer-swift-3-sf314-51-52w2-387923/specs"
"197","Acer","Swift 3 SF314-51-52W2 computer","laptop","Depth","9.3","https://www.consumerreports.org/products/laptop/acer-swift-3-sf314-51-52w2-387923/specs"
"198","Acer","Swift 3 SF314-51-52W2 computer","laptop","Width","13.4","https://www.consumerreports.org/products/laptop/acer-swift-3-sf314-51-52w2-387923/specs"
"199","Acer","Swift 3 SF314-51-52W2 computer","laptop","Warranty_length","12","https://www.consumerreports.org/products/laptop/acer-swift-3-sf314-51-52w2-387923/specs"
"200","Acer","Swift 3 SF314-51-52W2 computer","laptop","Tech_support_length","12","https://www.consumerreports.org/products/laptop/acer-swift-3-sf314-51-52w2-387923/specs"
"201","Acer","Swift 3 SF314-51-52W2 computer","laptop","Battery_capacity","49","https://www.consumerreports.org/products/laptop/acer-swift-3-sf314-51-52w2-387923/specs"
"202","Acer","Swift 3 SF314-51-52W2 computer","laptop","Energy_Star","Yes","https://www.consumerreports.org/products/laptop/acer-swift-3-sf314-51-52w2-387923/specs"
"203","Acer","Swift 3 SF314-51-52W2 computer","laptop","EPEAT_level","","https://www.consumerreports.org/products/laptop/acer-swift-3-sf314-51-52w2-387923/specs"
"204","Acer","Swift 3 SF314-51-52W2 computer","laptop","Blu_ray_or_DVD","None","https://www.consumerreports.org/products/laptop/acer-swift-3-sf314-51-52w2-387923/specs"
"205","Acer","Swift 3 SF314-51-52W2 computer","laptop","Memory_card_reader","Yes","https://www.consumerreports.org/products/laptop/acer-swift-3-sf314-51-52w2-387923/specs"
"206","Acer","Swift 3 SF314-51-52W2 computer","laptop","Facial_recognition","No","https://www.consumerreports.org/products/laptop/acer-swift-3-sf314-51-52w2-387923/specs"
"207","Acer","Swift 3 SF314-51-52W2 computer","laptop","Hand_gesture_control","No","https://www.consumerreports.org/products/laptop/acer-swift-3-sf314-51-52w2-387923/specs"
"208","Acer","Swift 3 SF314-51-52W2 computer","laptop","Fingerprint_reader","Yes","https://www.consumerreports.org/products/laptop/acer-swift-3-sf314-51-52w2-387923/specs"
"209","Acer","Swift 3 SF314-51-52W2 computer","laptop","WiFi_type","802.11ac","https://www.consumerreports.org/products/laptop/acer-swift-3-sf314-51-52w2-387923/specs"
"210","Acer","Swift 3 SF314-51-52W2 computer","laptop","USB_sleep_and_charge","Yes","https://www.consumerreports.org/products/laptop/acer-swift-3-sf314-51-52w2-387923/specs"
"211","Acer","Swift 3 SF314-51-52W2 computer","laptop","Thunderbolt_port","No","https://www.consumerreports.org/products/laptop/acer-swift-3-sf314-51-52w2-387923/specs"
"212","Acer","Swift 3 SF314-51-52W2 computer","laptop","Digital_video_out","Yes","https://www.consumerreports.org/products/laptop/acer-swift-3-sf314-51-52w2-387923/specs"
"213","Acer","Swift 3 SF314-51-52W2 computer","laptop","Number_of_USB_ports","3","https://www.consumerreports.org/products/laptop/acer-swift-3-sf314-51-52w2-387923/specs"
"214","Acer","Swift 3 SF314-51-52W2 computer","laptop","Gigabit_Ethernet","No","https://www.consumerreports.org/products/laptop/acer-swift-3-sf314-51-52w2-387923/specs"
"215","Acer","Swift 3 SF314-51-52W2 computer","laptop","VGA_video_out","No","https://www.consumerreports.org/products/laptop/acer-swift-3-sf314-51-52w2-387923/specs"
"216","Acer","Swift 3 SF314-51-52W2 computer","laptop","DVI_video_out","No","https://www.consumerreports.org/products/laptop/acer-swift-3-sf314-51-52w2-387923/specs"
"217","Acer","Swift 3 SF314-51-52W2 computer","laptop","HDMI_output","Yes","https://www.consumerreports.org/products/laptop/acer-swift-3-sf314-51-52w2-387923/specs"
"218","Apple","MacBook Air 13-inch MJVE2LL/A computer","laptop","Display_size","13.3","https://www.consumerreports.org/products/laptop/apple-macbook-air-13-inch-mjve2ll-a-374086/specs"
"219","Apple","MacBook Air 13-inch MJVE2LL/A computer","laptop","Operating_system_as_tested_","OS X Yosemite 10.10","https://www.consumerreports.org/products/laptop/apple-macbook-air-13-inch-mjve2ll-a-374086/specs"
"220","Apple","MacBook Air 13-inch MJVE2LL/A computer","laptop","Processor","Intel Core i5 1.6GHz","https://www.consumerreports.org/products/laptop/apple-macbook-air-13-inch-mjve2ll-a-374086/specs"
"221","Apple","MacBook Air 13-inch MJVE2LL/A computer","laptop","Memory","4","https://www.consumerreports.org/products/laptop/apple-macbook-air-13-inch-mjve2ll-a-374086/specs"
"222","Apple","MacBook Air 13-inch MJVE2LL/A computer","laptop","Storage","128","https://www.consumerreports.org/products/laptop/apple-macbook-air-13-inch-mjve2ll-a-374086/specs"
"223","Apple","MacBook Air 13-inch MJVE2LL/A computer","laptop","Video_memory","","https://www.consumerreports.org/products/laptop/apple-macbook-air-13-inch-mjve2ll-a-374086/specs"
"224","Apple","MacBook Air 13-inch MJVE2LL/A computer","laptop","LCD_resolution","1440 x 900","https://www.consumerreports.org/products/laptop/apple-macbook-air-13-inch-mjve2ll-a-374086/specs"
"225","Apple","MacBook Air 13-inch MJVE2LL/A computer","laptop","Video_adapter","Intel HD Graphics 6000","https://www.consumerreports.org/products/laptop/apple-macbook-air-13-inch-mjve2ll-a-374086/specs"
"226","Apple","MacBook Air 13-inch MJVE2LL/A computer","laptop","Optical_drive","None","https://www.consumerreports.org/products/laptop/apple-macbook-air-13-inch-mjve2ll-a-374086/specs"
"227","Apple","MacBook Air 13-inch MJVE2LL/A computer","laptop","Height","0.7","https://www.consumerreports.org/products/laptop/apple-macbook-air-13-inch-mjve2ll-a-374086/specs"
"228","Apple","MacBook Air 13-inch MJVE2LL/A computer","laptop","Depth","8.9","https://www.consumerreports.org/products/laptop/apple-macbook-air-13-inch-mjve2ll-a-374086/specs"
"229","Apple","MacBook Air 13-inch MJVE2LL/A computer","laptop","Width","12.8","https://www.consumerreports.org/products/laptop/apple-macbook-air-13-inch-mjve2ll-a-374086/specs"
"230","Apple","MacBook Air 13-inch MJVE2LL/A computer","laptop","Warranty_length","12","https://www.consumerreports.org/products/laptop/apple-macbook-air-13-inch-mjve2ll-a-374086/specs"
"231","Apple","MacBook Air 13-inch MJVE2LL/A computer","laptop","Tech_support_length","3","https://www.consumerreports.org/products/laptop/apple-macbook-air-13-inch-mjve2ll-a-374086/specs"
"232","Apple","MacBook Air 13-inch MJVE2LL/A computer","laptop","Battery_capacity","54","https://www.consumerreports.org/products/laptop/apple-macbook-air-13-inch-mjve2ll-a-374086/specs"
"233","Apple","MacBook Air 13-inch MJVE2LL/A computer","laptop","Energy_Star","Yes","https://www.consumerreports.org/products/laptop/apple-macbook-air-13-inch-mjve2ll-a-374086/specs"
"234","Apple","MacBook Air 13-inch MJVE2LL/A computer","laptop","EPEAT_level","Gold","https://www.consumerreports.org/products/laptop/apple-macbook-air-13-inch-mjve2ll-a-374086/specs"
"235","Apple","MacBook Air 13-inch MJVE2LL/A computer","laptop","Blu_ray_or_DVD","None","https://www.consumerreports.org/products/laptop/apple-macbook-air-13-inch-mjve2ll-a-374086/specs"
"236","Apple","MacBook Air 13-inch MJVE2LL/A computer","laptop","Memory_card_reader","Yes","https://www.consumerreports.org/products/laptop/apple-macbook-air-13-inch-mjve2ll-a-374086/specs"
"237","Apple","MacBook Air 13-inch MJVE2LL/A computer","laptop","Facial_recognition","No","https://www.consumerreports.org/products/laptop/apple-macbook-air-13-inch-mjve2ll-a-374086/specs"
"238","Apple","MacBook Air 13-inch MJVE2LL/A computer","laptop","Hand_gesture_control","No","https://www.consumerreports.org/products/laptop/apple-macbook-air-13-inch-mjve2ll-a-374086/specs"
"239","Apple","MacBook Air 13-inch MJVE2LL/A computer","laptop","Fingerprint_reader","No","https://www.consumerreports.org/products/laptop/apple-macbook-air-13-inch-mjve2ll-a-374086/specs"
"240","Apple","MacBook Air 13-inch MJVE2LL/A computer","laptop","WiFi_type","802.11ac","https://www.consumerreports.org/products/laptop/apple-macbook-air-13-inch-mjve2ll-a-374086/specs"
"241","Apple","MacBook Air 13-inch MJVE2LL/A computer","laptop","USB_sleep_and_charge","No","https://www.consumerreports.org/products/laptop/apple-macbook-air-13-inch-mjve2ll-a-374086/specs"
"242","Apple","MacBook Air 13-inch MJVE2LL/A computer","laptop","Thunderbolt_port","Yes","https://www.consumerreports.org/products/laptop/apple-macbook-air-13-inch-mjve2ll-a-374086/specs"
"243","Apple","MacBook Air 13-inch MJVE2LL/A computer","laptop","Digital_video_out","No","https://www.consumerreports.org/products/laptop/apple-macbook-air-13-inch-mjve2ll-a-374086/specs"
"244","Apple","MacBook Air 13-inch MJVE2LL/A computer","laptop","Number_of_USB_ports","2","https://www.consumerreports.org/products/laptop/apple-macbook-air-13-inch-mjve2ll-a-374086/specs"
"245","Apple","MacBook Air 13-inch MJVE2LL/A computer","laptop","Gigabit_Ethernet","No","https://www.consumerreports.org/products/laptop/apple-macbook-air-13-inch-mjve2ll-a-374086/specs"
"246","Apple","MacBook Air 13-inch MJVE2LL/A computer","laptop","VGA_video_out","No","https://www.consumerreports.org/products/laptop/apple-macbook-air-13-inch-mjve2ll-a-374086/specs"
"247","Apple","MacBook Air 13-inch MJVE2LL/A computer","laptop","DVI_video_out","No","https://www.consumerreports.org/products/laptop/apple-macbook-air-13-inch-mjve2ll-a-374086/specs"
"248","Apple","MacBook Air 13-inch MJVE2LL/A computer","laptop","HDMI_output","No","https://www.consumerreports.org/products/laptop/apple-macbook-air-13-inch-mjve2ll-a-374086/specs"
"249","Apple","MacBook Pro 13-inch with Retina Display MF839LL/A computer","laptop","Display_size","13.3","https://www.consumerreports.org/products/laptop/apple-macbook-pro-13-inch-with-retina-display-mf839ll-a-374087/specs"
"250","Apple","MacBook Pro 13-inch with Retina Display MF839LL/A computer","laptop","Operating_system_as_tested_","OS X Yosemite 10.10","https://www.consumerreports.org/products/laptop/apple-macbook-pro-13-inch-with-retina-display-mf839ll-a-374087/specs"
"251","Apple","MacBook Pro 13-inch with Retina Display MF839LL/A computer","laptop","Processor","Intel Core i5 2.7GHz","https://www.consumerreports.org/products/laptop/apple-macbook-pro-13-inch-with-retina-display-mf839ll-a-374087/specs"
"252","Apple","MacBook Pro 13-inch with Retina Display MF839LL/A computer","laptop","Memory","8","https://www.consumerreports.org/products/laptop/apple-macbook-pro-13-inch-with-retina-display-mf839ll-a-374087/specs"
"253","Apple","MacBook Pro 13-inch with Retina Display MF839LL/A computer","laptop","Storage","128","https://www.consumerreports.org/products/laptop/apple-macbook-pro-13-inch-with-retina-display-mf839ll-a-374087/specs"
"254","Apple","MacBook Pro 13-inch with Retina Display MF839LL/A computer","laptop","Video_memory","","https://www.consumerreports.org/products/laptop/apple-macbook-pro-13-inch-with-retina-display-mf839ll-a-374087/specs"
"255","Apple","MacBook Pro 13-inch with Retina Display MF839LL/A computer","laptop","LCD_resolution","2560 x 1600","https://www.consumerreports.org/products/laptop/apple-macbook-pro-13-inch-with-retina-display-mf839ll-a-374087/specs"
"256","Apple","MacBook Pro 13-inch with Retina Display MF839LL/A computer","laptop","Video_adapter","Intel Iris Graphics 6100","https://www.consumerreports.org/products/laptop/apple-macbook-pro-13-inch-with-retina-display-mf839ll-a-374087/specs"
"257","Apple","MacBook Pro 13-inch with Retina Display MF839LL/A computer","laptop","Optical_drive","None","https://www.consumerreports.org/products/laptop/apple-macbook-pro-13-inch-with-retina-display-mf839ll-a-374087/specs"
"258","Apple","MacBook Pro 13-inch with Retina Display MF839LL/A computer","laptop","Height","0.7","https://www.consumerreports.org/products/laptop/apple-macbook-pro-13-inch-with-retina-display-mf839ll-a-374087/specs"
"259","Apple","MacBook Pro 13-inch with Retina Display MF839LL/A computer","laptop","Depth","8.6","https://www.consumerreports.org/products/laptop/apple-macbook-pro-13-inch-with-retina-display-mf839ll-a-374087/specs"
